y,x,osmid,highway,v_Input_FID
-29.952604300000001,-71.264730299999997,"996081684",,"22"
-29.951718300000000,-71.265947600000004,"996081689",,"22"
-29.953808899999999,-71.269804600000001,"996081694",,"22"
-29.960464600000002,-71.262922000000003,"996081712",,"22"
-29.959944799999999,-71.262862999999996,"996081714",,"22"
-29.959470700000001,-71.262798599999996,"996081716",,"22"
-29.959015000000001,-71.262738100000007,"996081719",,"22"
-29.958511000000001,-71.262704700000000,"996081723",,"22"
-29.958020699999999,-71.262635000000003,"996081724",,"22"
-29.957568400000000,-71.262583100000001,"996081725",,"22"
-29.956619000000000,-71.262480100000005,"996081727",,"22"
-29.956133999999999,-71.262420500000005,"996081729",,"22"
-29.955774900000002,-71.262403100000000,"996081732",,"22"
-29.954686599999999,-71.262271900000002,"996081735",,"22"
-29.965921300000002,-71.262444500000001,"996081747",,"22"
-29.965423600000001,-71.262407300000007,"996081749",,"22"
-29.964925900000001,-71.262360000000001,"996081750",,"22"
-29.964442800000000,-71.262332999999998,"996081752",,"22"
-29.963978200000000,-71.262273600000000,"996081754",,"22"
-29.963491300000001,-71.262226799999993,"996081756",,"22"
-29.962513800000000,-71.262130999999997,"996081758",,"22"
-29.961668800000002,-71.262039000000001,"996081759",,"22"
-29.960545799999998,-71.261930800000002,"996081761",,"22"
-29.960031200000000,-71.261890399999999,"996081762",,"22"
-29.959544300000001,-71.261826499999998,"996081763",,"22"
-29.959092399999999,-71.261775400000005,"996081764",,"22"
-29.958601600000001,-71.261712299999999,"996081767",,"22"
-29.958113000000001,-71.261694300000002,"996081772",,"22"
-29.957641599999999,-71.261657099999994,"996081775",,"22"
-29.957160800000000,-71.261591600000003,"996081778",,"22"
-29.956705700000001,-71.261541300000005,"996081781",,"22"
-29.956239100000001,-71.261500799999993,"996081786",,"22"
-29.962336700000002,-71.263814900000000,"996081798",,"22"
-29.963363999999999,-71.263723400000003,"996081800",,"22"
-29.963865699999999,-71.263667999999996,"996081803",,"22"
-29.964055599999998,-71.263657400000000,"996081807",,"22"
-29.964322800000001,-71.263613800000002,"996081810",,"22"
-29.964849699999998,-71.263566499999996,"996081813",,"22"
-29.965344500000000,-71.263512399999996,"996081814",,"22"
-29.965859800000000,-71.263458299999996,"996081816",,"22"
-29.967108799999998,-71.263367200000005,"996081817",,"22"
-29.967925200000000,-71.263267400000004,"996081818",traffic_signals,"22"
-29.956556299999999,-71.263348699999995,"996081838",,"22"
-29.957498099999999,-71.263448199999999,"996081840",,"22"
-29.958443599999999,-71.263549600000005,"996081845",,"22"
-29.958943999999999,-71.263610200000002,"996081846",,"22"
-29.959884400000000,-71.263715899999994,"996081847",,"22"
-29.951290499999999,-71.263644400000004,"996081856",,"22"
-29.950232100000001,-71.267346900000007,"996081864",,"22"
-29.970819599999999,-71.259335800000002,"996081879",,"22"
-29.969412699999999,-71.259134299999999,"996081882",,"22"
-29.968068400000000,-71.258918300000005,"996081883",,"22"
-29.967266299999999,-71.258804900000001,"996081884",,"22"
-29.973613799999999,-71.257724100000004,"996081885",,"22"
-29.972494900000001,-71.257566499999996,"996081886",,"22"
-29.971039399999999,-71.257359899999997,"996081888",,"22"
-29.969635700000001,-71.257133499999995,"996081891",,"22"
-29.968277199999999,-71.256928500000001,"996081893",,"22"
-29.969387699999999,-71.251090300000001,"996081898",,"22"
-29.968950400000001,-71.251152399999995,"996081900",,"22"
-29.967657899999999,-71.252170000000007,"996081908",,"22"
-29.969231499999999,-71.252392900000004,"996081924",,"22"
-29.973135899999999,-71.251008799999994,"996081931",,"22"
-29.971767700000001,-71.250811400000003,"996081932",,"22"
-29.970366200000001,-71.250578899999994,"996081934",,"22"
-29.974701899999999,-71.259768399999999,"996081947",,"22"
-29.973739699999999,-71.259833900000004,"996081951",,"22"
-29.972459499999999,-71.259947299999993,"996081954",,"22"
-29.970734300000000,-71.260102799999999,"996081955",,"22"
-29.969294500000000,-71.260194999999996,"996081956",,"22"
-29.967937400000000,-71.260331699999995,"996081957",,"22"
-29.974869099999999,-71.261258900000001,"996081964",,"22"
-29.973847100000000,-71.261347499999999,"996081968",,"22"
-29.972548499999998,-71.261458899999994,"996081970",,"22"
-29.970822999999999,-71.261592399999998,"996081973",,"22"
-29.969380200000000,-71.261717899999994,"996081976",,"22"
-29.968030100000000,-71.261832900000002,"996081979",,"22"
-29.974986300000001,-71.258607699999999,"996081987",,"22"
-29.974578800000000,-71.258686400000002,"996081988",,"22"
-29.973688100000000,-71.258786499999999,"996081991",,"22"
-29.968176400000001,-71.257951399999996,"996081998",,"22"
-29.969521499999999,-71.258157999999995,"996082002",,"22"
-29.970926800000001,-71.258371999999994,"996082011",,"22"
-29.972380000000001,-71.258597899999998,"996082013",,"22"
-29.967086500000001,-71.260192500000002,"996082021",,"22"
-29.968450600000001,-71.255289099999999,"996082057",,"22"
-29.969819999999999,-71.255479600000001,"996082060",,"22"
-29.971223899999998,-71.255701200000004,"996082069",,"22"
-29.972681200000000,-71.255931700000005,"996082070",,"22"
-29.973634600000000,-71.256055200000006,"996082071",,"22"
-29.973507300000001,-71.254552200000006,"996082077",,"22"
-29.978560099999999,-71.256222399999999,"3061252512",,"22"
-29.972846199999999,-71.254454199999998,"996082082",,"22"
-29.978313100000001,-71.257517699999994,"3061252515",,"22"
-29.979525100000000,-71.255355100000003,"3061252518",,"22"
-29.979457799999999,-71.254940099999999,"3061252519",,"22"
-29.971386599999999,-71.254238000000001,"996082090",,"22"
-29.969981600000001,-71.254029799999998,"996082093",,"22"
-29.978525399999999,-71.256746399999997,"3061252528",,"22"
-29.968799400000002,-71.252332400000000,"996082100",,"22"
-29.970146700000001,-71.252548899999994,"996082102",,"22"
-29.971553300000000,-71.252739899999995,"996082104",,"22"
-29.973013000000002,-71.252960299999998,"996082106",,"22"
-29.973338300000002,-71.252987099999999,"996082108",,"22"
-29.972639900000001,-71.263012200000006,"996082133",,"22"
-29.958665499999999,-71.244432200000006,"996082581",,"22"
-29.965452299999999,-71.248694700000001,"996082586",,"22"
-29.964142700000000,-71.247777999999997,"996082589",,"22"
-29.963838200000001,-71.247514400000000,"996082595",,"22"
-29.963338900000000,-71.246562800000007,"996082596",,"22"
-29.963555700000001,-71.249072299999995,"996082605",,"22"
-29.965205000000001,-71.249277100000000,"996082610",,"22"
-29.964207399999999,-71.249465900000004,"996082613",,"22"
-29.962491499999999,-71.248461199999994,"996082615",,"22"
-29.973752999999999,-71.246591400000000,"996082633",,"22"
-29.967135899999999,-71.245521100000005,"996082643",,"22"
-29.966660999999998,-71.243638700000005,"996082648",,"22"
-29.963883299999999,-71.242548799999994,"996082651",,"22"
-29.960619699999999,-71.244137699999996,"996082669",,"22"
-29.961857699999999,-71.245260999999999,"996082672",,"22"
-29.962578199999999,-71.246032099999994,"996082674",,"22"
-29.961075699999999,-71.243507199999996,"996082679",,"22"
-29.960176300000001,-71.244912200000002,"996082689",,"22"
-29.961107299999998,-71.246318700000003,"996082700",,"22"
-29.962049000000000,-71.247241000000002,"996082704",,"22"
-29.961102799999999,-71.247766799999994,"996082711",,"22"
-29.960273699999998,-71.246782800000005,"996082712",,"22"
-29.959542500000001,-71.245900399999996,"996082714",,"22"
-29.958294100000000,-71.245044399999998,"996082718",,"22"
-29.960035099999999,-71.247049799999999,"996082724",,"22"
-29.960840800000000,-71.248050899999996,"996082726",,"22"
-29.961478600000000,-71.248819200000000,"996082727",,"22"
-29.960062600000001,-71.249479100000002,"996082738",,"22"
-29.959750799999998,-71.249267099999997,"996082744",,"22"
-29.957051199999999,-71.249024000000006,"996082749",,"22"
-29.966223899999999,-71.252367800000002,"996082774",,"22"
-29.965237800000001,-71.252278500000003,"996082778",,"22"
-29.964286699999999,-71.252184900000003,"996082783",,"22"
-29.960875200000000,-71.251870100000005,"996082790",,"22"
-29.959893699999999,-71.251748000000006,"996082792",,"22"
-29.958988800000000,-71.251677799999996,"996082795",,"22"
-29.958029100000001,-71.251590800000002,"996082808",,"22"
-29.956865700000002,-71.251466300000004,"996082811",,"22"
-29.956276100000000,-71.251415899999998,"996082814",,"22"
-29.966626800000000,-71.250055700000004,"5446042753",,"22"
-29.955502800000001,-71.251280800000004,"996082821",,"22"
-29.958594300000001,-71.253015099999999,"5446042764",,"22"
-29.958592500000002,-71.253315799999996,"5446042765",,"22"
-29.958620100000001,-71.253505200000006,"5446042766",,"22"
-29.958854100000000,-71.253522300000000,"5446042767",,"22"
-29.958639500000000,-71.253215999999995,"5446042769",,"22"
-29.958685400000000,-71.253252200000006,"5446042772",,"22"
-29.966102599999999,-71.253727600000005,"996082838",,"22"
-29.958677800000000,-71.253320599999995,"5446042775",,"22"
-29.965138199999998,-71.253647400000006,"996082841",,"22"
-29.958628999999998,-71.253339400000002,"5446042777",,"22"
-29.964183400000000,-71.253550700000005,"996082843",,"22"
-29.958594200000000,-71.253234699999993,"5446042781",,"22"
-29.957321600000000,-71.246904499999999,"996082845",,"22"
-29.956991599999998,-71.246807300000000,"996082848",,"22"
-29.955059400000000,-71.249748499999995,"996082886",,"22"
-29.955615699999999,-71.249802700000004,"996082888",,"22"
-29.957007900000001,-71.249934600000003,"996082889",,"22"
-29.958137499999999,-71.250032200000007,"996082891",,"22"
-29.959106299999998,-71.250109699999996,"996082893",,"22"
-29.960013799999999,-71.250210800000005,"996082894",,"22"
-29.960992500000000,-71.250304900000003,"996082895",,"22"
-29.961313100000002,-71.250330099999999,"996082896",,"22"
-29.964414900000001,-71.250618200000005,"996082898",,"22"
-29.965355899999999,-71.250722300000007,"996082900",,"22"
-29.957793800000001,-71.245946399999994,"996082924",,"22"
-29.959295399999998,-71.247827000000001,"996082928",,"22"
-29.960119100000000,-71.248833500000003,"996082930",,"22"
-29.960933799999999,-71.249831799999995,"996082932",,"22"
-29.966122100000000,-71.266530599999996,"7085360399",,"22"
-29.966105599999999,-71.266411899999994,"7085360400",,"22"
-29.965816799999999,-71.266289499999999,"7085360401",,"22"
-29.966232200000000,-71.266211699999999,"7085360402",,"22"
-29.966277500000000,-71.266497999999999,"7085360403",,"22"
-29.966260100000000,-71.266388100000000,"7085360405",,"22"
-29.965777299999999,-71.266462500000003,"7085360404",,"22"
-29.965025700000002,-71.265878200000003,"7085360407",,"22"
-29.961706299999999,-71.247822299999996,"996082963",,"22"
-29.966188100000000,-71.265879499999997,"7085360418",,"22"
-29.966183399999998,-71.265644899999998,"7085360421",,"22"
-29.966156699999999,-71.259489400000007,"996082992",,"22"
-29.965664499999999,-71.259435199999999,"996082993",,"22"
-29.965157200000000,-71.259392899999995,"996082994",,"22"
-29.964708500000000,-71.259356999999994,"996082996",,"22"
-29.963727899999999,-71.259231299999996,"996083009",,"22"
-29.962751900000001,-71.259148100000004,"996083015",,"22"
-29.961925399999998,-71.259063299999994,"996083017",,"22"
-29.960827999999999,-71.258986600000000,"996083018",,"22"
-29.960329999999999,-71.258931300000000,"996083019",,"22"
-29.959824699999999,-71.258910000000000,"996083020",,"22"
-29.959347000000001,-71.258852500000003,"996083021",,"22"
-29.958854500000001,-71.258829100000000,"996083023",,"22"
-29.958376500000000,-71.258781299999995,"996083025",,"22"
-29.957884600000000,-71.258734000000004,"996083027",,"22"
-29.957395500000001,-71.258697499999997,"996083028",,"22"
-29.966495299999998,-71.260727399999993,"996083040",,"22"
-29.966045600000001,-71.260672700000001,"996083043",,"22"
-29.965550000000000,-71.260638000000000,"996083046",,"22"
-29.965063499999999,-71.260575700000004,"996083053",,"22"
-29.956754300000000,-71.248851099999996,"5446042990",,"22"
-29.964604600000001,-71.260531400000005,"996083055",,"22"
-29.964114899999998,-71.260474299999998,"996083056",,"22"
-29.956641500000000,-71.248431999999994,"5446042992",,"22"
-29.963637700000000,-71.260437199999998,"996083059",,"22"
-29.956703900000001,-71.248770100000002,"5446042991",,"22"
-29.962656899999999,-71.260345900000004,"996083061",,"22"
-29.956861900000000,-71.248693599999996,"5446042996",,"22"
-29.961838700000001,-71.260261799999995,"996083064",,"22"
-29.956786399999999,-71.248688900000005,"5446042998",,"22"
-29.956747499999999,-71.248629199999996,"5446043000",,"22"
-29.960689500000001,-71.260163399999996,"996083067",,"22"
-29.956802700000001,-71.248517300000003,"5446043003",,"22"
-29.956753899999999,-71.248580300000000,"5446043001",,"22"
-29.960197600000001,-71.260136399999993,"996083070",,"22"
-29.956922400000000,-71.248643299999998,"5446043007",,"22"
-29.959708599999999,-71.260099199999999,"996083073",,"22"
-29.956883999999999,-71.248531299999996,"5446043005",,"22"
-29.959230800000000,-71.260051000000004,"996083077",,"22"
-29.958721700000002,-71.259995700000005,"996083080",,"22"
-29.958265200000000,-71.259947199999999,"996083081",,"22"
-29.957782099999999,-71.259920100000002,"996083083",,"22"
-29.957295599999998,-71.259880400000000,"996083084",,"22"
-29.956827600000000,-71.259838999999999,"996083088",,"22"
-29.956377400000001,-71.259782799999996,"996083089",,"22"
-29.967762199999999,-71.256698099999994,"996083106",,"22"
-29.966941599999998,-71.256605300000004,"996083110",,"22"
-29.966412099999999,-71.256554499999993,"996083111",,"22"
-29.965897200000001,-71.256522000000004,"996083113",,"22"
-29.964914199999999,-71.256435999999994,"996083115",,"22"
-29.963985300000001,-71.256370099999998,"996083117",,"22"
-29.962999199999999,-71.256281400000006,"996083119",,"22"
-29.961080200000001,-71.256163099999995,"996083122",,"22"
-29.960550399999999,-71.256121800000003,"996083125",,"22"
-29.960090800000000,-71.256080400000002,"996083127",,"22"
-29.959621700000000,-71.256035299999994,"996083128",,"22"
-29.959163700000001,-71.255996999999994,"996083130",,"22"
-29.964237399999998,-71.249476400000006,"5446043068",,"22"
-29.958662300000000,-71.255957199999997,"996083134",,"22"
-29.969558500000002,-71.246915500000000,"5446043070",,"22"
-29.958188799999999,-71.255917699999998,"996083139",,"22"
-29.957688800000000,-71.255879800000002,"996083143",,"22"
-29.957181299999998,-71.255837499999998,"996083145",,"22"
-29.956750000000000,-71.255803999999998,"996083152",,"22"
-29.965995800000002,-71.255278099999998,"996083167",,"22"
-29.964996100000000,-71.255192399999999,"996083171",,"22"
-29.964065099999999,-71.255114699999993,"996083174",,"22"
-29.962242499999999,-71.254949800000006,"996083176",,"22"
-29.960654600000002,-71.254775699999996,"996083178",,"22"
-29.959700000000002,-71.254682799999998,"996083181",,"22"
-29.958781200000001,-71.254595300000005,"996083183",,"22"
-29.957805600000000,-71.254503000000000,"996083184",,"22"
-29.956868000000000,-71.254418099999995,"996083187",,"22"
-29.956749400000000,-71.252844199999998,"996083212",,"22"
-29.957934399999999,-71.252951899999999,"996083213",,"22"
-29.958886300000000,-71.253039599999994,"996083215",,"22"
-29.959797099999999,-71.253147400000003,"996083216",,"22"
-29.960776400000000,-71.253227999999993,"996083218",,"22"
-29.956793699999999,-71.271049800000000,"996083236",,"22"
-29.956773999999999,-71.270571899999993,"996083241",,"22"
-29.956359100000000,-71.269598000000002,"996083248",,"22"
-29.955675800000002,-71.267899499999999,"996083254",,"22"
-29.957644500000001,-71.268432799999999,"996083256",,"22"
-29.957014900000001,-71.268991499999998,"996083268",,"22"
-29.959075700000000,-71.268228300000004,"996083278",,"22"
-29.958750299999998,-71.268512900000005,"996083279",,"22"
-29.958096999999999,-71.269092200000003,"996083281",,"22"
-29.957480700000001,-71.269676799999999,"996083282",,"22"
-29.958423300000000,-71.268806100000006,"996083280",,"22"
-29.960452799999999,-71.270295800000000,"996083285",,"22"
-29.959903199999999,-71.270329000000004,"996083287",,"22"
-29.959796300000001,-71.270293800000005,"996083289",,"22"
-29.958900199999999,-71.270273099999997,"996083295",,"22"
-29.959383700000000,-71.270206700000003,"996083294",,"22"
-29.957622400000002,-71.270495299999993,"996083306",,"22"
-29.966746000000001,-71.258165199999993,"996083320",,"22"
-29.965776699999999,-71.258079600000002,"996083330",,"22"
-29.964809800000001,-71.258025099999998,"996083332",,"22"
-29.963830900000001,-71.257949900000000,"996083334",,"22"
-29.962861799999999,-71.257872199999994,"996083335",,"22"
-29.960941200000001,-71.257699900000006,"996083337",,"22"
-29.962052100000001,-71.257809800000004,"996083336",,"22"
-29.960434700000000,-71.257672799999995,"996083339",,"22"
-29.959945800000000,-71.257635699999994,"996083342",,"22"
-29.959479800000000,-71.257592200000005,"996083346",,"22"
-29.958985500000001,-71.257557899999995,"996083350",,"22"
-29.958499499999999,-71.257534300000003,"996083355",,"22"
-29.958025100000000,-71.257490300000001,"996083360",,"22"
-29.957516399999999,-71.257461000000006,"996083363",,"22"
-29.957054299999999,-71.257409100000004,"996083365",,"22"
-29.956615400000000,-71.257347400000000,"996083372",,"22"
-29.960661300000002,-71.270770999999996,"996083391",,"22"
